OPCS_L4_Code,OPCS_L4_Desc,OPCS_L3_Code,OPCS_L3_Desc,OPCS_L2_Code,OPCS_L2_Desc,OPCS_L1_Code,OPCS_L1_Desc,OPCS_Version,OPCS_Status
Z347,Z347: Abdominal aorta NEC,Z34,Z34: Aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z348,Z348: Specified aorta NEC,Z34,Z34: Aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z349,Z349: Aorta NEC,Z34,Z34: Aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z351,Z351: Anterior cerebral artery,Z35,Z35: Cerebral artery,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z352,Z352: Ophthalmic artery,Z35,Z35: Cerebral artery,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z353,Z353: Anterior communicating artery,Z35,Z35: Cerebral artery,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z354,Z354: Middle cerebral artery,Z35,Z35: Cerebral artery,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z355,Z355: Posterior cerebral artery,Z35,Z35: Cerebral artery,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z356,Z356: Posterior communicating artery,Z35,Z35: Cerebral artery,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z357,Z357: Artery of circle of Willis,Z35,Z35: Cerebral artery,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z358,Z358: Specified cerebral artery NEC,Z35,Z35: Cerebral artery,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z359,Z359: Cerebral artery NEC,Z35,Z35: Cerebral artery,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z361,Z361: Carotid artery NEC,Z36,Z36: Branch of thoracic aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z362,Z362: Subclavian artery,Z36,Z36: Branch of thoracic aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z363,Z363: Axillary artery,Z36,Z36: Branch of thoracic aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z364,Z364: Brachial artery,Z36,Z36: Branch of thoracic aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z365,Z365: Vertebral artery,Z36,Z36: Branch of thoracic aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z366,Z366: Internal mammary artery,Z36,Z36: Branch of thoracic aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.3,Live
Z367,Z367: Brachiocephalic artery,Z36,Z36: Branch of thoracic aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.3,Live
Z368,Z368: Specified branch of thoracic aorta NEC,Z36,Z36: Branch of thoracic aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z369,Z369: Branch of thoracic aorta NEC,Z36,Z36: Branch of thoracic aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z371,Z371: Renal artery,Z37,Z37: Lateral branch of abdominal aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z372,Z372: Coeliac artery,Z37,Z37: Lateral branch of abdominal aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z373,Z373: Superior mesenteric artery,Z37,Z37: Lateral branch of abdominal aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z374,Z374: Inferior mesenteric artery,Z37,Z37: Lateral branch of abdominal aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z375,Z375: Suprarenal artery,Z37,Z37: Lateral branch of abdominal aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z376,Z376: Hepatic artery,Z37,Z37: Lateral branch of abdominal aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.3,Live
Z377,Z377: Splenic artery,Z37,Z37: Lateral branch of abdominal aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.3,Live
Z378,Z378: Specified lateral branch of abdominal aorta NEC,Z37,Z37: Lateral branch of abdominal aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z379,Z379: Lateral branch of abdominal aorta NEC,Z37,Z37: Lateral branch of abdominal aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z381,Z381: Common iliac artery,Z38,Z38: Terminal branch of aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z382,Z382: Internal iliac artery,Z38,Z38: Terminal branch of aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z383,Z383: Common femoral artery,Z38,Z38: Terminal branch of aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z384,Z384: Deep femoral artery,Z38,Z38: Terminal branch of aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z385,Z385: Superficial femoral artery,Z38,Z38: Terminal branch of aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z386,Z386: Popliteal artery,Z38,Z38: Terminal branch of aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z388,Z388: Specified terminal branch of aorta NEC,Z38,Z38: Terminal branch of aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z389,Z389: Terminal branch of aorta NEC,Z38,Z38: Terminal branch of aorta,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z391,Z391: Superior vena cava,Z39,Z39: Vein,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z392,Z392: Inferior vena cava,Z39,Z39: Vein,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z393,Z393: Portal vein,Z39,Z39: Vein,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z394,Z394: Renal vein,Z39,Z39: Vein,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z395,Z395: Saphenous vein NEC,Z39,Z39: Vein,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z396,Z396: Hepatic vein,Z39,Z39: Vein,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.3,Live
Z397,Z397: Adrenal vein,Z39,Z39: Vein,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.3,Live
Z398,Z398: Specified vein NEC,Z39,Z39: Vein,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z399,Z399: Vein NEC,Z39,Z39: Vein,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z401,Z401: Pulmonary artery,Z40,Z40: Other vascular tissue,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z402,Z402: Pulmonary vein,Z40,Z40: Other vascular tissue,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z403,Z403: Carotid body,Z40,Z40: Other vascular tissue,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z404,Z404: Jugular body,Z40,Z40: Other vascular tissue,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z405,Z405: Aortic body,Z40,Z40: Other vascular tissue,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z406,Z406: Vascular body,Z40,Z40: Other vascular tissue,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z407,Z407: Artery NEC,Z40,Z40: Other vascular tissue,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z408,Z408: Specified vascular tissue NEC,Z40,Z40: Other vascular tissue,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z409,Z409: Vascular tissue NEC,Z40,Z40: Other vascular tissue,Z32-Z40,Z32-Z40: Heart arteries and veins,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z411,Z411: Kidney,Z41,Z41: Upper urinary tract,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z412,Z412: Ureteric orifice,Z41,Z41: Upper urinary tract,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z413,Z413: Ureter NEC,Z41,Z41: Upper urinary tract,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z414,Z414: Renal pelvis NEC,Z41,Z41: Upper urinary tract,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.3,Live
Z418,Z418: Specified upper urinary tract NEC,Z41,Z41: Upper urinary tract,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z419,Z419: Upper urinary tract NEC,Z41,Z41: Upper urinary tract,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z421,Z421: Bladder NEC,Z42,Z42: Lower urinary tract,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z422,Z422: Prostate,Z42,Z42: Lower urinary tract,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z423,Z423: Outlet of bladder,Z42,Z42: Lower urinary tract,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z424,Z424: Urethral orifice,Z42,Z42: Lower urinary tract,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z425,Z425: Urethra NEC,Z42,Z42: Lower urinary tract,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z426,Z426: Prepuce,Z42,Z42: Lower urinary tract,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z427,Z427: Penis,Z42,Z42: Lower urinary tract,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z428,Z428: Specified lower urinary tract NEC,Z42,Z42: Lower urinary tract,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z429,Z429: Lower urinary tract NEC,Z42,Z42: Lower urinary tract,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z431,Z431: Scrotum,Z43,Z43: Male genital organ,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z432,Z432: Testis,Z43,Z43: Male genital organ,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z433,Z433: Epididymis,Z43,Z43: Male genital organ,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z434,Z434: Spermatic cord,Z43,Z43: Male genital organ,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z435,Z435: Seminal vesicle,Z43,Z43: Male genital organ,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z436,Z436: Male perineum,Z43,Z43: Male genital organ,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z438,Z438: Specified male genital organ NEC,Z43,Z43: Male genital organ,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z439,Z439: Male genital organ NEC,Z43,Z43: Male genital organ,Z41-Z43,Z41-Z43: Urinary tract and male genital organs,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z441,Z441: Clitoris,Z44,Z44: Vagina,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z442,Z442: Bartholin gland,Z44,Z44: Vagina,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z443,Z443: Vulva,Z44,Z44: Vagina,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z444,Z444: Female perineum,Z44,Z44: Vagina,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z445,Z445: Introitus of vagina,Z44,Z44: Vagina,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z446,Z446: Pouch of Douglas,Z44,Z44: Vagina,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z447,Z447: Labia,Z44,Z44: Vagina,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.8,Live
Z448,Z448: Specified vagina NEC,Z44,Z44: Vagina,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z449,Z449: Vagina NEC,Z44,Z44: Vagina,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z451,Z451: Cervix uteri,Z45,Z45: Uterus,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z452,Z452: Gravid uterus,Z45,Z45: Uterus,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z453,Z453: Fetus,Z45,Z45: Uterus,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z454,Z454: Placenta,Z45,Z45: Uterus,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z455,Z455: Amniotic membrane,Z45,Z45: Uterus,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z458,Z458: Specified uterus NEC,Z45,Z45: Uterus,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z459,Z459: Uterus NEC,Z45,Z45: Uterus,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z461,Z461: Fimbria,Z46,Z46: Other female genital tract,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z462,Z462: Fallopian tube,Z46,Z46: Other female genital tract,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z463,Z463: Ovary,Z46,Z46: Other female genital tract,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z464,Z464: Broad ligament of uterus,Z46,Z46: Other female genital tract,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z468,Z468: Specified female genital tract NEC,Z46,Z46: Other female genital tract,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z469,Z469: Female genital tract NEC,Z46,Z46: Other female genital tract,Z44-Z46,Z44-Z46: Female genital tract,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z471,Z471: Skin of forehead,Z47,Z47: Skin of face,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z472,Z472: Skin of temple,Z47,Z47: Skin of face,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z473,Z473: Skin of cheek,Z47,Z47: Skin of face,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z474,Z474: Skin of nasolabial area,Z47,Z47: Skin of face,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z475,Z475: Skin of chin,Z47,Z47: Skin of face,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z478,Z478: Specified skin of face NEC,Z47,Z47: Skin of face,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z479,Z479: Skin of face NEC,Z47,Z47: Skin of face,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z481,Z481: Skin of scalp,Z48,Z48: Skin of other part of head or Neck,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z482,Z482: Skin of neck,Z48,Z48: Skin of other part of head or Neck,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z488,Z488: Skin of specified part of head NEC,Z48,Z48: Skin of other part of head or Neck,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z489,Z489: Skin of head NEC,Z48,Z48: Skin of other part of head or Neck,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z491,Z491: Skin of breast,Z49,Z49: Skin of trunk,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z492,Z492: Skin of axilla,Z49,Z49: Skin of trunk,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z493,Z493: Skin of anterior trunk,Z49,Z49: Skin of trunk,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z494,Z494: Skin of back,Z49,Z49: Skin of trunk,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z495,Z495: Skin of buttock,Z49,Z49: Skin of trunk,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z496,Z496: Skin of shoulder,Z49,Z49: Skin of trunk,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.3,Live
Z497,Z497: Skin of groin,Z49,Z49: Skin of trunk,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.4,Live
Z498,Z498: Specified skin of trunk NEC,Z49,Z49: Skin of trunk,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z499,Z499: Skin of trunk NEC,Z49,Z49: Skin of trunk,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z501,Z501: Skin of arm,Z50,Z50: Skin of other site,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z502,Z502: Skin of hand,Z50,Z50: Skin of other site,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z503,Z503: Skin of finger,Z50,Z50: Skin of other site,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z504,Z504: Skin of leg NEC,Z50,Z50: Skin of other site,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
Z505,Z505: Skin of foot NEC,Z50,Z50: Skin of other site,Z47-Z51,Z47-Z51: Skin,Z,Z: Subsidiary Classification of Sites of Operation,4.2,Live
